category_id,category_name,victim_age,victim_gender,location,reporter_type,narrative,gbv_related,priority,timestamp,perpetrator_relation,perpetrator_age,repeat_offense
11,Child Trafficking,17,Female,Home,Parent,Parent reports case of child trafficking involving 17-year-old Female child. Incidient occurred at Home. ,Yes,Medium,2025-05-01 13:08:06,Stranger,51.0,No
28,Online Child Abuse,11,Male,Online,Healthcare worker,Healthcare worker reports case of online child abuse involving 11-year-old Male child. Incidient occurred at Online. Child is now safe.,No,High,2025-05-01 13:08:06,,,
10,Sexual assault and Abuse,17,Intersex,Public place,Parent,Parent reports case of sexual assault and abuse involving 17-year-old Intersex child. Incidient occurred at Public place. ,No,Medium,2025-05-01 13:08:06,Teacher,57.0,Yes
34,Child offer,12,Female,Home,Healthcare worker,Healthcare worker reports case of child offer involving 12-year-old Female child. Incidient occurred at Home. ,No,High,2025-05-01 13:08:06,,,
37,Child headed household,6,Female,Public place,Neighbor,Neighbor reports case of child headed household involving 6-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,High,2025-05-01 13:08:06,,,
31,Sexual assault,0,Intersex,Public place,Parent,Parent reports case of sexual assault involving 0-year-old Intersex child. Incidient occurred at Public place. Investigation ongoing.,No,Medium,2025-05-01 13:08:06,Neighbor,57.0,Yes
32,Child Truancy,17,Male,Online,Parent,Parent reports case of child truancy involving 17-year-old Male child. Incidient occurred at Online. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
28,Online Child Abuse,8,Female,Public place,Parent,Parent reports case of online child abuse involving 8-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
34,Child offer,7,Female,Home,Healthcare worker,Healthcare worker reports case of child offer involving 7-year-old Female child. Incidient occurred at Home. ,Yes,Medium,2025-05-01 13:08:06,,,
5,Physical abuse/violence,13,Intersex,Online,Neighbor,Neighbor reports case of physical abuse/violence involving 13-year-old Intersex child. Incidient occurred at Online. ,No,Low,2025-05-01 13:08:06,Parent,51.0,Yes
13,Child infected with HIV,2,Male,Online,Neighbor,Neighbor reports case of child infected with hiv involving 2-year-old Male child. Incidient occurred at Online. Investigation ongoing.,Yes,High,2025-05-01 13:08:06,,,
37,Child headed household,0,Female,Home,Parent,Parent reports case of child headed household involving 0-year-old Female child. Incidient occurred at Home. Investigation ongoing.,No,Low,2025-05-01 13:08:06,,,
3,Attempted Defilement,9,Male,Online,Healthcare worker,Healthcare worker reports case of attempted defilement involving 9-year-old Male child. Incidient occurred at Online. Investigation ongoing.,No,Low,2025-05-01 13:08:06,Stranger,31.0,Yes
15,Defilement,11,Male,Public place,Teacher,"Medical examination confirms defilement of 11-year-old. Incident occurred at Public place, reported by Teacher.",Yes,High,2025-05-01 13:08:06,Relative,46.0,No
27,Neglect,15,Male,Public place,Parent,Chronic neglect case. 15-year-old Male living in Public place with lack of supervision.,Yes,Medium,2025-05-01 13:08:06,,,
16,Child with disability,5,Intersex,Home,Healthcare worker,Healthcare worker reports case of child with disability involving 5-year-old Intersex child. Incidient occurred at Home. Child is now safe.,No,Medium,2025-05-01 13:08:06,,,
32,Child Truancy,3,Male,Public place,Healthcare worker,Healthcare worker reports case of child truancy involving 3-year-old Male child. Incidient occurred at Public place. ,No,High,2025-05-01 13:08:06,,,
13,Child infected with HIV,0,Male,Public place,Teacher,Teacher reports case of child infected with hiv involving 0-year-old Male child. Incidient occurred at Public place. Child is now safe.,No,High,2025-05-01 13:08:06,,,
34,Child offer,8,Female,School,Healthcare worker,Healthcare worker reports case of child offer involving 8-year-old Female child. Incidient occurred at School. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
11,Child Trafficking,4,Female,Home,Neighbor,Neighbor reports case of child trafficking involving 4-year-old Female child. Incidient occurred at Home. ,Yes,High,2025-05-01 13:08:06,Relative,62.0,No
7,Children on the Street,14,Intersex,Public place,Healthcare worker,Healthcare worker reports case of children on the street involving 14-year-old Intersex child. Incidient occurred at Public place. Investigation ongoing.,No,High,2025-05-01 13:08:06,,,
15,Defilement,14,Intersex,Home,Healthcare worker,"Medical examination confirms defilement of 14-year-old. Incident occurred at Home, reported by Healthcare worker.",No,Low,2025-05-01 13:08:06,Relative,51.0,No
2,Abduction,13,Male,Public place,Neighbor,Neighbor reports case of abduction involving 13-year-old Male child. Incidient occurred at Public place. ,No,High,2025-05-01 13:08:06,Stranger,31.0,Yes
23,Incest,14,Female,Public place,Neighbor,Neighbor reports case of incest involving 14-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,High,2025-05-01 13:08:06,Stranger,34.0,Yes
39,Forced Male Circumcision,1,Male,School,Healthcare worker,Healthcare worker reports case of forced male circumcision involving 1-year-old Male child. Incidient occurred at School. ,Yes,Medium,2025-05-01 13:08:06,Relative,34.0,Yes
27,Neglect,17,Intersex,Home,Healthcare worker,Chronic neglect case. 17-year-old Intersex living in Home with lack of supervision.,No,High,2025-05-01 13:08:06,,,
13,Child infected with HIV,10,Male,Public place,Parent,Parent reports case of child infected with hiv involving 10-year-old Male child. Incidient occurred at Public place. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,,,
39,Forced Male Circumcision,8,Female,Online,Teacher,Teacher reports case of forced male circumcision involving 8-year-old Female child. Incidient occurred at Online. ,No,Low,2025-05-01 13:08:06,Neighbor,61.0,Yes
9,Child of imprisoned/detained parent(s),17,Female,Home,Parent,Parent reports case of child of imprisoned/detained parent(s) involving 17-year-old Female child. Incidient occurred at Home. Child is now safe.,No,High,2025-05-01 13:08:06,,,
14,Child in conflict with the law,2,Male,Home,Teacher,Teacher reports case of child in conflict with the law involving 2-year-old Male child. Incidient occurred at Home. Investigation ongoing.,No,Medium,2025-05-01 13:08:06,,,
26,Missing Child,10,Female,Public place,Healthcare worker,Healthcare worker reports case of missing child involving 10-year-old Female child. Incidient occurred at Public place. Investigation ongoing.,No,Medium,2025-05-01 13:08:06,,,
12,Parental Child Abduction,8,Intersex,Online,Teacher,Teacher reports case of parental child abduction involving 8-year-old Intersex child. Incidient occurred at Online. Investigation ongoing.,No,Medium,2025-05-01 13:08:06,Parent,44.0,No
34,Child offer,3,Intersex,School,Teacher,Teacher reports case of child offer involving 3-year-old Intersex child. Incidient occurred at School. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
29,Orphaned,2,Intersex,School,Teacher,Teacher reports case of orphaned involving 2-year-old Intersex child. Incidient occurred at School. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
18,Child Pregnancy,10,Female,School,Healthcare worker,Healthcare worker reports case of child pregnancy involving 10-year-old Female child. Incidient occurred at School. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
17,Drug and substance abuse,12,Intersex,Public place,Parent,Parent reports case of drug and substance abuse involving 12-year-old Intersex child. Incidient occurred at Public place. ,No,High,2025-05-01 13:08:06,,,
23,Incest,17,Female,Online,Healthcare worker,Healthcare worker reports case of incest involving 17-year-old Female child. Incidient occurred at Online. ,No,High,2025-05-01 13:08:06,Teacher,56.0,No
2,Abduction,8,Female,School,Neighbor,Neighbor reports case of abduction involving 8-year-old Female child. Incidient occurred at School. Child is now safe.,No,Low,2025-05-01 13:08:06,Stranger,23.0,No
28,Online Child Abuse,15,Female,Home,Neighbor,Neighbor reports case of online child abuse involving 15-year-old Female child. Incidient occurred at Home. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
16,Child with disability,9,Intersex,Public place,Parent,Parent reports case of child with disability involving 9-year-old Intersex child. Incidient occurred at Public place. ,Yes,High,2025-05-01 13:08:06,,,
28,Online Child Abuse,13,Female,Online,Neighbor,Neighbor reports case of online child abuse involving 13-year-old Female child. Incidient occurred at Online. ,Yes,High,2025-05-01 13:08:06,,,
15,Defilement,15,Intersex,Online,Healthcare worker,15-year-old Intersex child allegedly defiled at Online. Healthcare worker noticed behavioral changes.,Yes,Medium,2025-05-01 13:08:06,Teacher,35.0,Yes
10,Sexual assault and Abuse,12,Intersex,Public place,Teacher,Teacher reports case of sexual assault and abuse involving 12-year-old Intersex child. Incidient occurred at Public place. Child is now safe.,No,High,2025-05-01 13:08:06,Relative,30.0,No
11,Child Trafficking,17,Female,School,Parent,Parent reports case of child trafficking involving 17-year-old Female child. Incidient occurred at School. ,No,High,2025-05-01 13:08:06,Neighbor,22.0,No
25,Internally Displaced Child,16,Intersex,Home,Teacher,Teacher reports case of internally displaced child involving 16-year-old Intersex child. Incidient occurred at Home. ,Yes,High,2025-05-01 13:08:06,,,
9,Child of imprisoned/detained parent(s),6,Male,Online,Parent,Parent reports case of child of imprisoned/detained parent(s) involving 6-year-old Male child. Incidient occurred at Online. Investigation ongoing.,No,High,2025-05-01 13:08:06,,,
26,Missing Child,14,Female,Public place,Neighbor,Neighbor reports case of missing child involving 14-year-old Female child. Incidient occurred at Public place. Investigation ongoing.,No,High,2025-05-01 13:08:06,,,
23,Incest,16,Intersex,Online,Neighbor,Neighbor reports case of incest involving 16-year-old Intersex child. Incidient occurred at Online. Investigation ongoing.,Yes,Low,2025-05-01 13:08:06,Neighbor,23.0,Yes
15,Defilement,4,Intersex,Online,Parent,4-year-old Intersex child allegedly defiled at Online. Parent noticed behavioral changes.,No,Low,2025-05-01 13:08:06,Relative,62.0,Yes
11,Child Trafficking,16,Female,Home,Parent,Parent reports case of child trafficking involving 16-year-old Female child. Incidient occurred at Home. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,Teacher,35.0,No
30,Refugee child,16,Intersex,Online,Neighbor,Neighbor reports case of refugee child involving 16-year-old Intersex child. Incidient occurred at Online. Investigation ongoing.,No,Low,2025-05-01 13:08:06,,,
18,Child Pregnancy,0,Intersex,Home,Teacher,Teacher reports case of child pregnancy involving 0-year-old Intersex child. Incidient occurred at Home. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
26,Missing Child,17,Male,Online,Parent,Parent reports case of missing child involving 17-year-old Male child. Incidient occurred at Online. ,No,Medium,2025-05-01 13:08:06,,,
24,Disinheritance/succession,8,Female,Public place,Healthcare worker,Healthcare worker reports case of disinheritance/succession involving 8-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,,,
20,Emotional abuse,14,Male,Home,Parent,Parent reports case of emotional abuse involving 14-year-old Male child. Incidient occurred at Home. ,No,Medium,2025-05-01 13:08:06,Parent,42.0,No
20,Emotional abuse,6,Female,Home,Neighbor,Neighbor reports case of emotional abuse involving 6-year-old Female child. Incidient occurred at Home. ,No,High,2025-05-01 13:08:06,Parent,22.0,Yes
8,Child labor,6,Female,Public place,Neighbor,Neighbor reports case of child labor involving 6-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,,,
35,Child out of school,3,Intersex,Public place,Teacher,Teacher reports case of child out of school involving 3-year-old Intersex child. Incidient occurred at Public place. Investigation ongoing.,No,Medium,2025-05-01 13:08:06,,,
23,Incest,2,Female,Home,Neighbor,Neighbor reports case of incest involving 2-year-old Female child. Incidient occurred at Home. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,Neighbor,38.0,Yes
30,Refugee child,11,Intersex,Home,Parent,Parent reports case of refugee child involving 11-year-old Intersex child. Incidient occurred at Home. ,Yes,Low,2025-05-01 13:08:06,,,
41,Child parent,16,Male,Public place,Parent,Parent reports case of child parent involving 16-year-old Male child. Incidient occurred at Public place. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,,,
30,Refugee child,7,Male,Public place,Teacher,Teacher reports case of refugee child involving 7-year-old Male child. Incidient occurred at Public place. Investigation ongoing.,No,Low,2025-05-01 13:08:06,,,
31,Sexual assault,6,Intersex,Public place,Teacher,Teacher reports case of sexual assault involving 6-year-old Intersex child. Incidient occurred at Public place. Investigation ongoing.,Yes,Low,2025-05-01 13:08:06,Neighbor,22.0,No
27,Neglect,9,Male,Home,Neighbor,Neighbor reports neglect of 9-year-old Male child at Home. Child shows signs of untreated medical conditions.,No,Medium,2025-05-01 13:08:06,,,
